name	address	city	state	zip	url
MONTEREY'S FISH HOUSE	2114 Del Monte Ave	Monterey	CA	93940	https://www.dinersdriveinsdiveslocations.com/montereys-fish-house-california.html
LITTLE NAPOLI	Dolores St	Carmel	CA	93923	https://www.dinersdriveinsdiveslocations.com/little-napoli-california.html
FROM SCRATCH RESTAURANT	3626 The Barnyard	Carmel	CA	93923	https://www.dinersdriveinsdiveslocations.com/from-scratch-california.html
SABROSA MEXICAN GRILL	13129 Harbor Blvd	Garden Grove	CA	92843	https://www.dinersdriveinsdiveslocations.com/sabroso-mexican-grill-california.html
RUTTS HAWAIIAN CAFE	12114 W Washington Blvd	Los Angeles	CA	90066	https://www.dinersdriveinsdiveslocations.com/rutts-hawaiian-cafe-california.html
MUERTOS KITCHEN AND LOUNGE	1514 Wall Street	Bakersfield	CA	93301	https://www.dinersdriveinsdiveslocations.com/muertos-kitchen-and-lounge-california.html
MOO CREAMERY	4885 Truxtun Avenue	Bakersfield	CA	93309	https://www.dinersdriveinsdiveslocations.com/moo-creamery-california.html
24TH STREET CAFE	1415 24th Street	Bakersfield	CA	93301	https://www.dinersdriveinsdiveslocations.com/24th-street-cafe-california.html
SALTY'S BBQ & CATERING	9425 Rosedale Highway	Bakersfield	CA	93312	https://www.dinersdriveinsdiveslocations.com/saltys-bbq-catering-california.html
PYRENEES CAFE	601 Sumner Street	Bakersfield	CA	93305	https://www.dinersdriveinsdiveslocations.com/pyrenees-cafe-california.html
KC'S STEAK HOUSE	2515 F Street	Bakersfield	CA	93301	https://www.dinersdriveinsdiveslocations.com/kcs-steak-house-california.html
MAMA ROOMBA	1814 Eye Street	Bakersfield	CA	93301	https://www.dinersdriveinsdiveslocations.com/mama-roomba-california.html
ATHENA'S GREEK CAFE	2900 Calloway Dr	Bakersfield	CA	93312	https://www.dinersdriveinsdiveslocations.com/athenas-greek-cafe-bakery-california.html
ASIAN EXPERIENCE	215 Center St	Taft	CA	93268	https://www.dinersdriveinsdiveslocations.com/asian-experience-california.html
BIERGARTEN	206 N Western Ave	Los Angeles	CA	90004	https://www.dinersdriveinsdiveslocations.com/biergarten-california.html
CHICHEN ITZA	3655 S Grand Ave	Los Angeles	CA	90007	https://www.dinersdriveinsdiveslocations.com/chichen-itza-california.html
CHA CHA CHILI	4625 Valley Blvd	Los Angeles	CA	90032	https://www.dinersdriveinsdiveslocations.com/cha-cha-chili-california.html
LITTLE JEWEL OF NEW ORLEANS	207 Ord St	Los Angeles	CA	90012	https://www.dinersdriveinsdiveslocations.com/little-jewel-of-new-orleans-california.html
TUBS FINE CHILI	4263 Overland Ave	Culver City	CA	90230	https://www.dinersdriveinsdiveslocations.com/tubs-chili-california.html
BAUER'S 66 1/2 SKILLET AND GRILL	1700 McHenry Ave	Modesto	CA	95350	https://www.dinersdriveinsdiveslocations.com/bauers-66-california.html
FOOD FIX TRUCK	610 N 9th St	Modesto	CA	95350	https://www.dinersdriveinsdiveslocations.com/food-fix-truck-california.html
COMMONWEALTH GASTROPUB	1022 11th St	Modesto	CA	95354	https://www.dinersdriveinsdiveslocations.com/commonwealth-gastropub-california.html
SMITTY'S WINGS AND THINGS	946 Acacia St	Stockton	CA	95203	https://www.dinersdriveinsdiveslocations.com/smittys-wings-and-things-california.html
GIAN'S DELI	2112 Pacific Ave	Stockton	CA	95204	https://www.dinersdriveinsdiveslocations.com/gians-deli-california.html
MIDTOWN CREPERIE	2319 Pacific Ave	Stockton	CA	95204	https://www.dinersdriveinsdiveslocations.com/midtown-creperie-california.html
GREEN PAPAYA FOOD TRUCK	ON THE MOVE	Stockton	CA	95205	https://www.dinersdriveinsdiveslocations.com/green-papaya-california.html
CATHEAD'S BBQ	1665 Folsom St	San Francisco	CA	94103	https://www.dinersdriveinsdiveslocations.com/catheads-bbq-california.html
RADIO AFRICA & KITCHEN	4800 3rd St	San Francisco	CA	94124	https://www.dinersdriveinsdiveslocations.com/radio-africa-kitchen-california.html
EL NUEVO FRUTLANDIA	3077 24th St	San Francisco	CA	94110	https://www.dinersdriveinsdiveslocations.com/el-nuevo-frutilandia-california.html
SOULEY VEGAN	301 Broadway	Oakland	CA	94607	https://www.dinersdriveinsdiveslocations.com/souley-vegan-california.html
COSECHA	907 Washington St	Oakland	CA	94607	https://www.dinersdriveinsdiveslocations.com/cosecha-california.html
CLOVE AND HOOF	4001 Broadway	Oakland	CA	94611	https://www.dinersdriveinsdiveslocations.com/clove-and-hoof-california.html
BELLY & SNOUT	974 S Western Ave	Los Angeles	CA	90006	https://www.dinersdriveinsdiveslocations.com/belly-and-snout-california.html
HAROLD & BELLE'S	2920 W Jefferson Blvd	Los Angeles	CA	90018	https://www.dinersdriveinsdiveslocations.com/harold-and-belles-california.html
DELANCEY	5936 Sunset Blvd	Los Angeles	CA	90028	https://www.dinersdriveinsdiveslocations.com/delancey-california.html
BARONE'S	13726 Oxnard St	Valley Glen	CA	91401	https://www.dinersdriveinsdiveslocations.com/barones-famous-italian-california.html
AZLA	3655 S Grand Ave	Los Angeles	CA	90007	https://www.dinersdriveinsdiveslocations.com/azla-california.html
THE BUN SHOP	151 N Western Ave	Los Angeles	CA	90004	https://www.dinersdriveinsdiveslocations.com/the-bun-shop-california.html
WILMA & FRIEDA'S CAFE	73575 El Paseo	Palm Desert	CA	92260	https://www.dinersdriveinsdiveslocations.com/wilma-friedas-cafe-california.html
GRILL-A-BURGER	73091 Country Club Dr	Palm Desert	CA	92260	https://www.dinersdriveinsdiveslocations.com/grill-a-burger-california.html
FRANKINBUN	540 S Indian Canyon Dr	Palm Springs	CA	92264	https://www.dinersdriveinsdiveslocations.com/frankinbun-california.html
SHERMAN'S DELI & BAKERY	401 E Tahquitz Canyon Way	Palm Springs	CA	92262	https://www.dinersdriveinsdiveslocations.com/shermans-deli-bakery-california.html
ZOBO AND MEESTER'S	68703 Perez Rd	Cathedral City	CA	92234	https://www.dinersdriveinsdiveslocations.com/zobo-meesters-california.html
HOBO'S BBQ	30590 Rancho California Rd	Temecula	CA	92591	https://www.dinersdriveinsdiveslocations.com/hobos-bbq-california.html
EDIBOL	300 S Santa Fe Ave, Ste Q	Los Angeles	CA	90013	https://www.dinersdriveinsdiveslocations.com/edibol-california.html
BATTERFISH	Serving Santa Monica Area	Los Angeles	CA	90049	https://www.dinersdriveinsdiveslocations.com/batterfish-california.html
HORST THIEF BBQ	324 Hill St	Los Angeles	CA	90013	https://www.dinersdriveinsdiveslocations.com/horse-thief-bbq-california.html
LA TOSTADERIA	317 S Broadway	Los Angeles	CA	90013	https://www.dinersdriveinsdiveslocations.com/la-tostaderia-california.html
JITLADA	5233 Sunset Blvd	Los Angeles	CA	90027	https://www.dinersdriveinsdiveslocations.com/jitlada-california.html
NIGHTHAWK: BREAKFAST BAR	417 Washington Blvd	Venice	CA	90292	https://www.dinersdriveinsdiveslocations.com/nighthawk-breakfast-bar-california.html
SCOLARI'S	1303 Park St	Alameda	CA	94501	https://www.dinersdriveinsdiveslocations.com/scolaris-good-eats-california.html
EL PASEO	17 Throckmorton Ave	Mill Valley	CA	94941	https://www.dinersdriveinsdiveslocations.com/el-paseo-california.html
SOUTHERN CAFE	2000 MacArthur Blvd	Oakland	CA	94602	https://www.dinersdriveinsdiveslocations.com/southern-cafe-california.html
BRIX 581	581 5th St	Oakland	CA	94607	https://www.dinersdriveinsdiveslocations.com/brix-581-california.html
CALAFIA CAFE MARKET	855 El Camino Real #130	Palo Alto	CA	94301	https://www.dinersdriveinsdiveslocations.com/calafia-cafe-market-a-go-go-california.html
PAZZO	1179 Laurel St	San Carlos	CA	94070	https://www.dinersdriveinsdiveslocations.com/pazzo-california.html
GRAND HARBOR	1492 Old Bayshore Hwy	Burlingame	CA	94010	https://www.dinersdriveinsdiveslocations.com/grand-harbor-california.html
TAQUERIA MOLCAJETES	1195 W College Ave	Santa Rosa	CA	95401	https://www.dinersdriveinsdiveslocations.com/taqueria-molcajetes-california.html
ZOFTIG EATERY	57 Montgomery Dr	Santa Rosa	CA	95404	https://www.dinersdriveinsdiveslocations.com/zoftig-eatery-california.html
COCHON VOLANT BBQ	18350 Sonoma Hwy	Sonoma	CA	95476	https://www.dinersdriveinsdiveslocations.com/cochon-volant-bbq-california.html
SIMPLY VIETNAM EXPRESS	3381 Cleveland Ave	Santa Rosa	CA	95403	https://www.dinersdriveinsdiveslocations.com/simply-vietnam-express-california.html
EIGHT NOODLE SHOP	1408 Clay St	Napa	CA	94559	https://www.dinersdriveinsdiveslocations.com/eight-noodle-shop-california.html
ZAZU KITCHEN AND FARM	6770 McKinley St #150	Sebastopol	CA	95472	https://www.dinersdriveinsdiveslocations.com/zazu-kitchen-and-farm-california.html
THE BANSHEE	134 W 2nd St	Chico	CA	95928	https://www.dinersdriveinsdiveslocations.com/the-banshee-california.html
GRANA WOOD FIRED FOODS	198 E 2nd St	Chico	CA	95928	https://www.dinersdriveinsdiveslocations.com/grana-wood-fired-foods-california.html
UPPER CRUST BAKERY AND CAFE	130 Main St	Chico	CA	95928	https://www.dinersdriveinsdiveslocations.com/upper-crust-bakery-cafe-california.html
THE RAWBAR	346 Broadway St	Chico	CA	95928	https://www.dinersdriveinsdiveslocations.com/the-rawbar-california.html
SIN OF CORTEZ	2290 Esplanade	Chico	CA	95926	https://www.dinersdriveinsdiveslocations.com/sin-of-cortez-california.html
MOMONA	230 W 3rd St	Chico	CA	95928	https://www.dinersdriveinsdiveslocations.com/momona-california.html
GRAND OLE BBQ Y ASADO	3302 32nd St	San Diego	CA	92104	https://www.dinersdriveinsdiveslocations.com/grand-ole-bbq-y-asado-california.html
TAHINI	9119 Clairemont Mesa Blvd Suite G	San Diego	CA	92123	https://www.dinersdriveinsdiveslocations.com/tahini-california.html
CHUY'S TACO SHOP	6663 El Cajon Blvd G	San Diego	CA	92115	https://www.dinersdriveinsdiveslocations.com/chuys-taco-shop-california.html
TIGER!TIGER!	3025 El Cajon Blvd	San Diego	CA	92104	https://www.dinersdriveinsdiveslocations.com/tiger!tiger!-california.html
ALFORON	5965 El Cajon Blvd	San Diego	CA	92115	https://www.dinersdriveinsdiveslocations.com/alforon-california.html
JO'S DINER	807 W Washington St	San Diego	CA	92103	https://www.dinersdriveinsdiveslocations.com/jos-diner-california.html
CHULA ARTISAN EATERY	47150 Washington St Ste B	La Quinta	CA	92253	https://www.dinersdriveinsdiveslocations.com/chula-artisan-eatery-california.html
PABLO'S TACOS AND BEER	42425 Jackson St C-113	Indio	CA	92203	https://www.dinersdriveinsdiveslocations.com/pablos-tacos-beer-california.html
THE REAL ITALIAN DELI	44795 San Pablo Ave	Palm Desert	CA	92260	https://www.dinersdriveinsdiveslocations.com/the-real-italian-deli-california.html
GASTRO GRIND BURGERS	73850 CA-111 #B	Palm Desert	CA	92260	https://www.dinersdriveinsdiveslocations.com/gastro-grind-burgers-california.html
GABINO'S CREPERIE	170 E Palm Canyon Dr #4	Palm Springs	CA	92264	https://www.dinersdriveinsdiveslocations.com/gabinos-creperie-california.html
EL MIRASOL COCINA MEXICANA	140 E Palm Canyon Dr	Palm Springs	CA	92264	https://www.dinersdriveinsdiveslocations.com/el-mirasol-cocina-mexicana-california.html
KINDRED	1503 30th St	San Diego	CA	92102	https://www.dinersdriveinsdiveslocations.com/kindred-california.html
TUETANO TAQUERIA	2540 Congress St	San Diego	CA	92110	https://www.dinersdriveinsdiveslocations.com/tuetano-taqueria-california.html
SHAWARMA GUYS FOOD TRUCK	3012 Grape Street	San Diego	CA	92102	https://www.dinersdriveinsdiveslocations.com/shawarma-guys-food-truck-california.html
SOVEREIGN MODERN THAI CUISINE	1460 J S	San Diego	CA	92101	https://www.dinersdriveinsdiveslocations.com/sovereign-modern-thai-cuisine-california.html
NOLA ON 5TH	3683 Fifth Ave	San Diego	CA	92103	https://www.dinersdriveinsdiveslocations.com/nola-on-5th-california.html
NUTMEG BAKERY AND CAFE	10755 Scripps Poway Pkwy	San Diego	CA	92131	https://www.dinersdriveinsdiveslocations.com/nutmeg-bakery-and-cafe-california.html
ROOF 106	106 Matheson St	Healdsburg	CA	95448	https://www.dinersdriveinsdiveslocations.com/roof-106-california.html
BOSSIE'S KITCHEN	901 N Milpas St	Santa Barbara	CA	93103	https://www.dinersdriveinsdiveslocations.com/bossies-kitchen-california.html
BETTINA PIZZERIA	1014 Coast Village Rd	Santa Barbara	CA	93108	https://www.dinersdriveinsdiveslocations.com/bettina-pizzeria-california.html
THE CHEF'S TOUCH BBQ RIG	Various Spots	Santa Ynez	CA	93460	https://www.dinersdriveinsdiveslocations.com/the-chefs-touch-bbq-rig-california.html
THE BLUE OWL	5 W Canon Perdido St	Santa Barbara	CA	93101	https://www.dinersdriveinsdiveslocations.com/the-blue-owl-california.html
SHALHOOB'S FUNK ZONE PATIO	220 Gray Ave	Santa Barbara	CA	93101	https://www.dinersdriveinsdiveslocations.com/shalhoobs-funk-zone-patio-california.html
SECRET BAO	1201 Anacapa St	Santa Barbara	CA	93101	https://www.dinersdriveinsdiveslocations.com/secret-bao-california.html
LA PUPUSA URBAN EATERY	1051 W Washington Blvd G	Los Angeles	CA	90015	https://www.dinersdriveinsdiveslocations.com/la-pupusa-urban-eatery-california.html
SOUTH END	2805 Abbot Kinney Blvd	Venice	CA	90291	https://www.dinersdriveinsdiveslocations.com/south-end-california.html
TACOS Y BIRRIA LA UNICA	2840 E Olympic Blvd	Los Angeles	CA	90023	https://www.dinersdriveinsdiveslocations.com/tacos-y-birria-la-unica-california.html
MAROUCH	4905 Santa Monica Blvd	Los Angeles	CA	90029	https://www.dinersdriveinsdiveslocations.com/marouch-california.html
ERROR	ERROR	ERROR	ERROR	ERROR	ERROR
STEUBEN'S FOOD SERVICE	523 E. 17th Ave.	Denver	CO	80203	https://www.dinersdriveinsdiveslocations.com/steubens-food-service-colorado.html
FOOLISH CRAIG'S CAFE	1611 Pearl Street	Boulder	CO	80302	https://www.dinersdriveinsdiveslocations.com/foolish-craigs-cafe-colorado.html
THE BAGEL DELICATESSEN RESTAURANT	6439 E Hampden	Denver	CO	80222	https://www.dinersdriveinsdiveslocations.com/the-bagel-delicatessen-restaurant-colorado.html
SAM'S NO. 3	1500 Curtis Street	Denver	CO	80210	https://www.dinersdriveinsdiveslocations.com/sams-no-3-colorado.html
LAUER-KRAUTS	26 South 6th St.	Brighton	CO	80601	https://www.dinersdriveinsdiveslocations.com/lauer-krauts-colorado.html
TOCABE AMERICAN INDIAN EATERY	3536 W. 44th Ave.	Denver	CO	80202	https://www.dinersdriveinsdiveslocations.com/tocabe-american-indian-eatery-colorado.html
BANG!	3472 W. 32nd Ave.	Denver	CO	80211	https://www.dinersdriveinsdiveslocations.com/bang-colorado.html
THE SINK	1165 13th St.	Boulder	CO	80302	https://www.dinersdriveinsdiveslocations.com/the-sink-colorado.html
HIGHLAND TAVERN	3400 Navajo St	Denver	CO	80211	https://www.dinersdriveinsdiveslocations.com/highland-tavern-colorado.html
ATOMIC COWBOY	3237 E Colfax Ave	Denver	CO	80206	https://www.dinersdriveinsdiveslocations.com/atomic-cowboy-colorado.html
HOPS & PIE	3920 Tennyson St	Denver	CO	80212	https://www.dinersdriveinsdiveslocations.com/hops-and-pie-colorado.html
PROHIBITION	504 E Colfax Ave	Denver	CO	80203	https://www.dinersdriveinsdiveslocations.com/prohibition-colorado.html
CORA FAYE'S CAFE	2861 N Colorado Blvd	Denver	CO	80207	https://www.dinersdriveinsdiveslocations.com/cora-fayes-cafe-colorado.html
A TASTE OF HOME COOKING	12365 W 58th Ave	Arvada	CO	80002	https://www.dinersdriveinsdiveslocations.com/a-taste-of-home-cooking-colorado.html
RESTAURANT 415	415 S Mason St	Fort Collins	CO	80524	https://www.dinersdriveinsdiveslocations.com/restaurant-415-colorado.html
SASQUATCH LODGE	151 N College Ave	Fort Collins	CO	80524	https://www.dinersdriveinsdiveslocations.com/the-lodge-sasquatch-kitchen-colorado.html
BIJU'S LITTLE CURRY SHOP	1441 26th St	Denver	CO	80205	https://www.dinersdriveinsdiveslocations.com/bijus-little-curry-shop-colorado.html
DAE GEE KOREAN BBQ	827 Colorado Blvd	Denver	CO	80206	https://www.dinersdriveinsdiveslocations.com/dae-gee-korean-bbq-colorado.html
AXIOS ESTIATORIO	3901 Tennyson St	Denver	CO	80212	https://www.dinersdriveinsdiveslocations.com/axios-estiatorio-colorado.html
CAFE BRAZIL	4408 Lowell Blvd	Denver	CO	80211	https://www.dinersdriveinsdiveslocations.com/cafe-brazil-colorado.html
MARIA EMPANADA	1298 S Broadway	Denver	CO	80210	https://www.dinersdriveinsdiveslocations.com/maria-empanada-colorado.html
FRONT RANGE BARBEQUE	2330 W Colorado Ave	Colorado Springs	CO	80904	https://www.dinersdriveinsdiveslocations.com/front-range-barbeque-colorado.html
SKIRTED HEIFER	204 N Tejon St	Colorado Springs	CO	80903	https://www.dinersdriveinsdiveslocations.com/skirted-heifer-colorado.html
MOUNTAIN SHADOWS	2223 W Colorado Ave	Colorado Springs	CO	80904	https://www.dinersdriveinsdiveslocations.com/mountain-shadows-restaurant-colorado.html
SPICE ISLAND GRILL	10 N Sierra Madre St	Colorado Springs	CO	80903	https://www.dinersdriveinsdiveslocations.com/spice-island-grill-colorado.html
PIGLATIN FOOD TRUCK	225 N Nevada Ave	Colorado Springs	CO		https://www.dinersdriveinsdiveslocations.com/piglatin-food-truck-colorado.html
PARAVINCINIS ITALIAN BISTRO	2802 W Colorado Ave	Colorado Springs	CO	80904	https://www.dinersdriveinsdiveslocations.com/paravicinis-italian-bistro-colorado.html
RASTA PASTA	405 N Tejon St	Colorado Springs	CO	80903	https://www.dinersdriveinsdiveslocations.com/rasta-pasta-colorado.html
THE POST CHICKEN & BEER	1258 S Hover Rd	Longmont	CO	80501	https://www.dinersdriveinsdiveslocations.com/the-post-chicken-beer-colorado.html
THE ROOST	526 Main St	Longmont	CO	80501	https://www.dinersdriveinsdiveslocations.com/the-roost-colorado.html
ALOY THAI CUISINE	2720 Canyon Blvd	Boulder	CO	80302	https://www.dinersdriveinsdiveslocations.com/aloy-thai-cuisine-colorado.html
ZOE MA MA	2010 10th St	Boulder	CO	80302	https://www.dinersdriveinsdiveslocations.com/zoe-ma-ma-colorado.html
SAMPLES WORLD BISTRO	370 Main St	Longmont	CO	80501	https://www.dinersdriveinsdiveslocations.com/samples-world-bistro-colorado.html
AUDREY JANE'S PIZZA GARAGE	2675 13th St	Boulder	CO	80304	https://www.dinersdriveinsdiveslocations.com/audrey-janes-pizza-garage-colorado.html
AREYTO FOOD TRUCK	Denver Metro Area	Denver	CO	80501	https://www.dinersdriveinsdiveslocations.com/areyto-food-truck-colorado.html
GRAMMY'S ITALIAN GOODIES	4601 N Harlan St	Wheat Ridge	CO	80033	https://www.dinersdriveinsdiveslocations.com/grammys-italian-goodies-colorado.html
WELTON STREET CAFE	2736 Welton St	Denver	CO	80205	https://www.dinersdriveinsdiveslocations.com/welton-street-cafe-colorado.html
THE ROTARY	3200 N Pecos St	Denver	CO	80211	https://www.dinersdriveinsdiveslocations.com/the-rotary-colorado.html
BLUE PAN PIZZA	3509 12th Ave	Denver	CO	80206	https://www.dinersdriveinsdiveslocations.com/blue-pan-pizza-colorado.html
JUST BE KITCHEN	2364 15th St	Denver	CO	80202	https://www.dinersdriveinsdiveslocations.com/just-be-kitchen-colorado.html
IL PORCELLINO SALUMI	4324 W 41st Ave	Denver	CO	80212	https://www.dinersdriveinsdiveslocations.com/il-porcellino-salumi-colorado.html
THE FEISTY PINT	359 Colorado Ave	Grand Junction	CO	81501	https://www.dinersdriveinsdiveslocations.com/the-feisty-pint-colorado.html
TACOPARTY	126 S 5th St	Grand Junction	CO	81501	https://www.dinersdriveinsdiveslocations.com/tacoparty-colorado.html
IL BISTRO ITALIANO	400 Main St	Grand Junction	CO	81501	https://www.dinersdriveinsdiveslocations.com/il-bistro-italiano-colorado.html
HICKORY HOUSE RIBS	730 W Main St	Aspen	CO	81611	https://www.dinersdriveinsdiveslocations.com/hickory-house-ribs-colorado.html
HIGHLAND ALEHOUSE	133 Prospector Rd # 4109A	Aspen	CO	81611	https://www.dinersdriveinsdiveslocations.com/highlands-alehouse-colorado.html
O'ROURKE'S DINER	728 Main St.	Middletown	CT	06457	https://www.dinersdriveinsdiveslocations.com/o-rourkes-diner-connecticut.html
VALENCIA LUNCHERIA	172 Main St.	Norwalk	CT	06851	https://www.dinersdriveinsdiveslocations.com/valencia-luncheria-connecticut.html
WILSON'S HOLY SMOKE BBQ	1851 Post Road	Fairfield	CT	06824	https://www.dinersdriveinsdiveslocations.com/wilsons-holy-smoke-bbq-connecticut.html
SUPER DUPER WEENIE	306 Black Rock Turnpike	Fairfield	CT	06825	https://www.dinersdriveinsdiveslocations.com/super-duper-weenie-connecticut.html
BLACK DUCK CAFE	605 Riverside Ave	Westport	CT	06880	https://www.dinersdriveinsdiveslocations.com/black-duck-cafe-connecticut.html
